RowNumber,Geography,Gender,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBin,NumOfProducts,Age
411,Spain,Male,10,0.0,False,False,129590.18,False,Good,2,23
412,France,Male,1,0.0,True,True,80006.65,False,Exceptional,2,38
413,Spain,Female,3,124328.84,True,True,140451.52,False,Very Good,1,31
414,Germany,Female,9,181461.48,True,True,187929.43,True,Good,3,41
415,Spain,Male,8,0.0,True,False,167155.36,False,Very Good,2,35
416,Spain,Male,8,0.0,False,False,191420.71,False,Fair,2,26
417,Germany,Female,5,110368.03,False,False,11384.45,True,Poor,1,61
418,France,Female,9,89588.35,True,True,94898.1,False,Poor,1,39
419,France,Female,6,0.0,False,False,106781.59,False,Fair,2,46
420,France,Female,6,0.0,False,False,159508.52,False,Fair,2,28
421,Germany,Female,3,115924.89,True,False,93524.19,True,Very Good,1,60
422,France,Female,2,0.0,True,False,87168.46,False,Fair,2,38
423,Germany,Male,7,111756.5,True,False,8128.32,True,Poor,1,40
424,France,Female,4,0.0,True,False,125518.32,False,Good,1,35
425,France,Male,9,0.0,True,False,48963.59,False,Fair,1,39
426,France,Male,9,162923.85,True,False,98368.24,False,Fair,1,26
427,Germany,Male,10,124576.65,True,False,148584.61,False,Poor,2,39
428,France,Male,0,80793.58,True,True,27474.81,False,Good,1,45
429,Germany,Female,9,71340.09,True,False,76192.21,False,Poor,1,40
430,Germany,Male,1,99282.63,False,False,134600.94,True,Poor,1,40
431,Germany,Male,3,137946.39,True,True,72467.99,True,Fair,1,57
432,Germany,Male,2,127892.57,False,True,199645.45,False,Good,2,41
433,Germany,Female,0,101084.36,True,False,42749.85,False,Poor,1,33
434,Germany,Female,8,114754.08,True,False,136050.44,True,Poor,1,37
435,France,Male,8,0.0,False,False,73564.44,False,Good,1,33
436,France,Female,3,99286.98,False,True,85578.63,False,Very Good,1,51
437,Germany,Female,4,79871.02,True,False,129826.89,False,Fair,2,30
438,France,Male,10,104088.59,False,False,119666.0,False,Poor,2,35
439,France,Female,2,168190.33,True,False,68052.08,False,Exceptional,2,38
440,Germany,Female,3,85679.25,True,True,164104.74,False,Poor,1,42
441,France,Female,3,0.0,False,False,80190.36,False,Fair,1,35
442,France,Female,9,0.0,True,False,84126.75,False,Very Good,2,31
443,France,Female,7,121551.58,True,True,70179.0,False,Poor,2,34
444,France,Male,2,122220.19,True,True,118024.1,False,Very Good,1,46
445,Spain,Male,3,116528.15,False,False,145704.19,True,Poor,1,47
446,France,Female,1,77780.29,False,True,183049.41,False,Very Good,1,26
447,France,Male,2,0.0,False,False,120906.83,False,Good,1,37
448,France,Male,4,125832.2,True,True,100433.83,False,Poor,1,40
449,France,Female,6,68065.8,False,False,138777.0,True,Good,1,38
450,Spain,Female,6,127299.34,True,False,124694.99,False,Very Good,2,47
451,Germany,Female,7,174937.64,True,False,40084.32,False,Poor,1,38
452,France,Male,9,0.0,False,True,119232.33,False,Exceptional,2,40
453,Spain,Male,7,110071.1,False,False,43921.36,False,Fair,1,31
454,Spain,Female,3,139432.37,True,False,62222.81,False,Fair,1,44
455,France,Female,6,127357.76,False,True,56577.0,False,Very Good,1,39
456,France,Male,5,0.0,True,False,164253.35,False,Poor,2,36
457,France,Male,3,0.0,True,True,7666.73,False,Good,1,33
458,France,Male,3,0.0,True,False,68487.51,False,Good,2,38
459,Germany,Male,1,95556.31,False,True,199273.98,True,Poor,1,43
460,Spain,Male,8,0.0,True,True,186062.36,False,Fair,1,37
461,Germany,Male,1,111681.98,True,True,195711.16,False,Poor,2,29
462,France,Male,3,0.0,True,False,36692.17,False,Poor,2,39
463,Spain,Female,3,108738.71,True,False,106920.57,False,Poor,2,25
464,France,Female,4,133950.37,True,True,48725.68,True,Fair,1,32
465,Spain,Male,4,0.0,True,True,167036.94,False,Exceptional,2,26
466,France,Male,9,89968.69,True,False,68777.26,False,Fair,1,33
467,Spain,Female,9,0.0,True,True,18924.92,False,Exceptional,2,32
468,Germany,Female,5,130878.75,True,False,71905.77,True,Exceptional,3,38
469,France,Male,8,0.0,True,False,64833.28,False,Poor,2,35
470,France,Male,3,0.0,True,True,184843.77,False,Very Good,2,35
471,Spain,Male,10,134169.62,True,True,176730.02,False,Fair,1,27
472,France,Male,1,149762.08,True,False,20629.4,True,Good,1,37
473,France,Male,2,93844.69,True,False,28415.36,False,Very Good,1,26
474,France,Male,8,0.0,True,False,77231.27,False,Very Good,2,28
475,France,Female,1,0.0,True,False,102750.7,False,Poor,2,33
476,Germany,Male,6,141078.37,False,False,34580.8,True,Fair,1,46
477,Germany,Female,1,117992.59,True,True,183598.77,False,Fair,1,31
478,France,Female,8,100812.33,True,False,147358.27,False,Fair,2,40
479,France,Male,7,0.0,True,True,108469.2,False,Poor,1,38
480,France,Male,4,80262.6,True,True,20612.82,False,Fair,1,29
481,Spain,Male,6,156478.62,False,True,181196.76,False,Very Good,1,34
482,France,Female,5,0.0,True,False,160249.1,False,Poor,2,23
483,France,Male,8,0.0,False,False,110783.28,False,Very Good,3,37
484,Germany,Male,9,115217.99,True,False,144995.33,False,Poor,2,37
485,Spain,Male,9,0.0,True,False,150227.85,True,Fair,2,61
486,France,Female,0,155470.55,True,True,53718.28,False,Good,1,35
487,France,Male,7,0.0,True,False,75248.3,False,Fair,2,37
488,France,Male,3,135096.77,True,True,14353.43,True,Poor,1,39
489,France,Male,2,0.0,False,True,130486.57,False,Good,2,30
490,Germany,Female,9,180075.22,True,True,100127.71,False,Good,1,55
491,Spain,Male,1,97541.24,True,True,196356.17,False,Fair,1,29
492,France,Female,2,156067.05,True,True,9983.88,False,Good,1,41
493,France,Female,4,81550.94,False,True,118974.77,False,Fair,2,38
494,France,Female,6,0.0,False,False,194998.34,True,Poor,1,47
495,France,Female,2,170061.92,False,False,134901.34,True,Good,2,38
496,Germany,Male,8,92310.54,True,True,72924.56,False,Very Good,2,36
497,France,Female,6,169089.38,True,False,101057.95,False,Fair,2,32
498,France,Male,5,80613.93,True,True,142838.64,False,Exceptional,1,40
499,Germany,Male,8,121581.56,True,True,127059.04,False,Very Good,2,26
500,France,Female,8,0.0,False,True,116503.92,True,Poor,1,58
501,Spain,Male,4,0.0,True,True,54405.79,False,Poor,2,32
502,France,Male,5,0.0,True,True,88721.84,False,Good,2,54
503,France,Male,5,85891.55,True,False,74135.48,True,Very Good,1,60
504,Spain,Male,9,77637.35,True,True,111346.22,False,Fair,2,44
505,Spain,Female,4,0.0,False,False,194902.16,False,Poor,1,41
506,France,Male,5,0.0,True,False,31474.27,False,Fair,2,31
507,Germany,Male,7,116927.89,True,False,21198.39,False,Good,1,30
508,Germany,Female,6,137326.65,True,False,186976.6,False,Good,1,40
509,France,Male,5,0.0,True,True,117202.19,False,Good,2,22
510,Spain,Female,2,0.0,True,True,143739.29,False,Fair,2,37
511,Germany,Female,10,67238.98,True,True,161811.23,False,Poor,2,31
512,Germany,Female,6,86569.76,True,False,98090.91,False,Fair,2,38
513,Spain,Male,5,0.0,False,False,71095.41,False,Good,2,34
514,France,Male,6,133598.4,True,True,13107.24,False,Good,1,34
515,France,Female,3,136188.78,True,True,67110.59,True,Fair,1,51
516,Spain,Male,9,0.0,True,False,88225.02,False,Very Good,2,38
517,France,Female,10,0.0,False,True,62256.87,True,Poor,3,56
518,Germany,Male,7,120092.52,True,False,135925.72,False,Very Good,2,37
519,France,Male,4,101238.24,False,True,177815.87,True,Good,2,48
520,France,Male,6,89685.92,False,True,126471.13,False,Good,1,58
521,France,Female,1,211774.31,True,False,188574.12,True,Exceptional,1,35
522,France,Male,7,131317.48,True,True,119175.45,False,Exceptional,1,56
523,Spain,Male,5,93722.73,True,True,139093.73,False,Poor,2,37
524,Germany,Male,8,101160.99,True,True,115916.55,False,Good,1,32
525,France,Male,3,120320.54,False,False,96463.25,False,Fair,1,48
526,France,Female,2,0.0,True,True,112349.51,False,Very Good,2,31
527,France,Male,2,0.0,True,True,165303.79,False,Good,2,43
528,France,Male,8,0.0,True,False,166031.08,False,Fair,2,26
529,Germany,Female,3,152827.99,True,False,38411.79,True,Poor,1,48
530,France,Male,1,64097.75,True,True,77783.35,False,Good,1,30
531,Spain,Female,2,119035.35,True,True,29871.79,False,Poor,2,57
532,Spain,Female,4,135219.57,False,True,59747.63,False,Good,1,26
533,France,Male,6,93694.42,True,True,79919.13,False,Good,1,32
534,Spain,Male,10,59408.63,True,False,76773.53,False,Poor,1,35
535,France,Female,7,114354.95,True,False,54018.93,False,Poor,1,40
536,France,Male,1,0.0,True,False,70649.64,True,Fair,1,59
537,Germany,Male,10,128173.9,True,False,59093.39,False,Fair,2,35
538,Spain,Male,9,0.0,True,False,127569.8,False,Good,2,34
539,Germany,Female,5,114931.35,False,True,18260.98,True,Poor,3,62
540,Germany,Female,1,111071.36,True,False,73275.96,True,Very Good,1,28
541,France,Male,8,151226.18,True,True,136129.49,False,Exceptional,2,37
542,France,Male,9,0.0,True,True,153237.59,False,Fair,2,26
543,France,Female,4,64740.12,True,True,106841.12,False,Fair,1,42
544,Spain,Male,0,169312.13,True,False,109078.35,True,Good,1,51
545,France,Female,7,0.0,False,True,87822.14,True,Poor,3,49
546,Spain,Female,2,112652.08,True,False,126644.98,False,Exceptional,2,44
547,France,Male,0,0.0,True,False,47414.15,False,Fair,2,38
548,Germany,Female,7,143964.36,True,False,41879.99,False,Poor,2,30
549,France,Male,7,122451.46,True,True,75808.1,False,Poor,2,49
550,France,Male,1,0.0,True,True,47911.03,False,Very Good,3,24
551,Germany,Female,3,65253.07,True,False,28737.78,False,Good,2,36
552,Germany,Male,6,106901.94,True,True,2079.2,True,Good,1,47
553,Spain,Female,10,128509.63,True,False,121562.33,False,Good,1,25
554,France,Male,7,0.0,True,False,55003.79,False,Poor,2,34
555,Germany,Male,3,129834.67,True,False,193131.42,False,Poor,1,33
556,Spain,Female,3,154962.99,False,True,191932.27,True,Fair,3,51
557,Germany,Male,5,138241.9,True,False,159418.1,False,Fair,2,40
558,Germany,Male,3,91536.93,True,False,191468.78,True,Fair,1,41
559,Spain,Male,3,0.0,True,True,38913.68,False,Very Good,2,53
560,Spain,Female,5,0.0,True,True,705.18,False,Exceptional,1,70
561,Germany,Female,7,105204.01,False,True,138490.03,False,Fair,1,29
562,Spain,Male,1,152968.73,False,True,82970.69,False,Fair,1,61
563,Spain,Male,8,158261.68,True,True,76744.72,False,Fair,1,36
564,France,Female,1,0.0,True,False,71244.59,True,Poor,1,46
565,Spain,Female,6,121021.05,True,True,12182.15,False,Good,1,38
566,France,Male,4,0.0,True,True,141210.5,False,Poor,2,36
567,Spain,Female,2,0.0,False,False,191763.07,True,Poor,1,54
568,Spain,Female,1,137715.66,True,True,37938.74,False,Good,1,63
569,Germany,Male,5,121192.22,True,True,74890.58,False,Good,2,31
570,France,Male,7,0.0,True,True,166698.18,False,Very Good,3,31
571,France,Male,1,100486.18,True,True,62678.53,False,Fair,2,44
572,France,Male,1,0.0,True,False,67740.08,True,Fair,1,45
573,France,Male,9,92566.53,True,False,161519.77,False,Very Good,2,35
574,Spain,Female,10,0.0,True,True,159835.78,True,Fair,2,49
575,Spain,Male,3,110929.96,True,True,30876.84,False,Exceptional,1,40
576,France,Female,8,0.0,True,True,14858.1,False,Poor,2,27
577,Spain,Female,3,138901.61,True,False,75685.97,False,Poor,1,32
578,France,Male,4,123217.66,False,True,144183.1,False,Very Good,2,30
579,France,Female,6,0.0,True,False,65170.66,False,Fair,1,41
580,France,Male,2,0.0,True,True,82526.92,False,Good,2,39
581,Spain,Male,8,0.0,True,False,169161.46,False,Good,2,36
582,Spain,Female,2,108431.87,False,True,109291.39,True,Fair,2,33
583,Spain,Female,3,0.0,False,True,6057.81,False,Fair,2,57
584,Germany,Female,9,72392.41,True,False,77077.14,False,Poor,1,30
585,Germany,Female,1,119741.77,False,False,54954.51,True,Fair,2,51
586,France,Female,2,100946.71,False,False,179614.8,True,Very Good,1,51
587,Spain,Male,9,170491.84,True,False,35588.07,True,Fair,1,53
588,France,Male,5,0.0,True,True,117356.14,False,Good,1,44
589,France,Male,1,0.0,True,False,160696.72,False,Poor,1,36
590,Spain,Female,6,157296.02,False,False,147278.43,True,Poor,2,47
591,Germany,Female,7,144606.22,True,True,56594.36,True,Good,1,38
592,France,Male,8,134811.3,True,False,1299.75,False,Good,1,38
593,France,Female,9,115897.12,True,True,25095.03,False,Fair,1,34
594,Spain,Male,4,82034.0,False,False,146326.45,False,Fair,1,32
595,Spain,Female,4,174318.13,False,True,38296.21,False,Very Good,2,26
596,Germany,Female,2,114206.84,True,False,164061.6,False,Fair,1,41
597,Spain,Male,9,0.0,True,False,107811.28,False,Good,2,43
598,Germany,Male,9,111574.41,True,True,30838.51,False,Fair,1,39
599,Germany,Female,5,162448.69,False,False,9221.78,True,Good,1,57
600,Germany,Female,4,148249.54,False,True,33738.27,False,Poor,1,34
601,France,Female,8,0.0,False,True,110916.15,True,Fair,3,43
602,Spain,Female,7,123709.46,True,True,169654.57,False,Very Good,2,26
603,France,Female,9,0.0,False,True,69829.4,False,Good,1,72
604,France,Male,5,0.0,True,False,54926.51,True,Poor,1,30
605,France,Male,10,150525.8,True,True,94728.49,False,Good,1,37
606,France,Male,9,0.0,True,True,80393.27,False,Fair,1,29
607,France,Male,4,0.0,False,True,111307.98,False,Good,2,53
608,France,Male,10,0.0,True,False,19834.32,False,Fair,2,28
609,France,Male,5,0.0,True,True,78397.24,False,Good,2,35
610,Germany,Female,2,111018.98,True,False,86410.28,False,Good,1,51
611,France,Male,10,129755.99,False,False,172749.65,False,Poor,1,30
612,France,Female,6,0.0,True,False,1002.39,False,Fair,2,27
613,France,Female,2,129555.7,True,True,13601.79,False,Fair,1,64
614,Spain,Male,1,87202.38,True,True,77866.91,False,Fair,1,38
615,Germany,Male,8,146133.39,True,True,175296.76,False,Good,1,26
616,Spain,Female,0,0.0,True,False,121751.04,True,Good,1,31
617,Spain,Male,6,170184.99,True,False,89593.26,False,Very Good,2,39
618,Germany,Female,8,140745.33,True,False,193437.89,True,Fair,1,62
619,Spain,Male,7,139070.51,True,True,86945.0,False,Poor,1,42
620,Spain,Female,8,0.0,True,True,183318.79,False,Good,2,37
621,France,Male,9,114193.24,True,False,71154.1,False,Fair,1,35
622,Spain,Female,10,167878.5,False,True,151887.16,False,Fair,1,40
623,Germany,Female,5,141616.55,True,True,75888.65,False,Poor,2,53
624,Germany,Male,3,145747.67,False,True,89566.74,False,Good,2,36
625,Spain,Female,2,129120.64,False,True,26475.79,False,Poor,1,48
626,Spain,Male,7,110349.82,False,False,126355.8,False,Exceptional,1,35
627,France,Male,1,141325.56,True,True,93839.3,False,Poor,1,29
628,France,Male,2,78653.84,True,False,7698.6,False,Very Good,1,49
629,France,Male,1,0.0,True,True,145593.85,False,Fair,2,47
630,Spain,Female,3,142253.65,True,False,45042.56,False,Very Good,1,28
631,France,Female,1,0.0,True,False,61108.56,True,Fair,1,61
632,Germany,Female,6,115988.86,True,False,57553.98,True,Fair,1,54
633,Spain,Female,10,75592.43,True,False,62674.42,False,Exceptional,1,33
634,Germany,Male,3,164113.04,True,True,12120.79,False,Poor,2,44
635,France,Male,6,67996.23,False,False,50129.87,True,Exceptional,2,31
636,Spain,Female,5,0.0,True,False,55022.43,False,Good,2,51
637,Spain,Female,1,0.0,False,False,117834.91,False,Fair,2,33
638,France,Male,1,138778.15,False,True,168840.23,False,Good,1,48
639,France,Female,10,147832.15,False,True,24234.11,False,Very Good,1,43
640,France,Female,4,135438.4,False,False,190627.01,False,Very Good,1,36
641,Spain,Male,5,116060.08,True,False,156618.38,True,Very Good,1,48
642,France,Female,5,112564.62,True,False,42334.38,False,Good,1,29
643,France,Female,1,125406.58,True,True,110784.42,False,Fair,1,27
644,Germany,Female,5,135134.99,True,False,173683.0,True,Fair,1,39
645,France,Female,9,133102.92,True,False,27046.46,True,Exceptional,1,39
646,France,Female,8,42157.08,True,False,20598.59,True,Good,1,34
647,France,Female,3,0.0,True,True,104991.28,False,Very Good,2,30
648,France,Male,7,82259.29,True,False,8996.97,False,Poor,1,38
649,France,Female,4,0.0,True,False,64420.5,False,Poor,2,36
650,France,Male,6,0.0,True,True,145700.22,False,Fair,2,38
651,France,Female,4,0.0,True,True,196335.48,False,Fair,2,49
652,France,Male,7,0.0,True,True,14781.12,False,Good,1,52
653,France,Male,3,150461.07,True,False,108139.23,False,Fair,1,42
654,Germany,Male,4,133994.52,True,True,19287.06,True,Poor,1,48
655,Spain,Male,8,164870.81,True,True,9567.39,False,Good,2,31
656,Germany,Male,8,121702.73,True,True,132210.49,False,Poor,1,25
657,Spain,Male,6,193858.2,False,True,21600.11,False,Poor,1,25
658,Germany,Female,1,131039.97,True,True,199661.5,False,Fair,2,54
659,France,Male,9,113829.45,True,True,124341.49,False,Poor,1,64
660,France,Female,6,0.0,True,False,15766.1,False,Very Good,2,30
661,Germany,Female,3,81877.38,True,True,33642.21,False,Fair,1,41
662,Spain,Male,8,116326.07,True,True,117704.65,False,Good,1,57
663,France,Male,2,0.0,True,True,58803.28,False,Good,2,31
664,France,Male,4,0.0,True,True,137537.22,False,Good,2,46
665,France,Female,1,0.0,False,True,131300.68,False,Fair,2,41
666,France,Male,9,0.0,True,True,84174.81,False,Fair,2,33
667,France,Female,3,127070.73,False,True,160941.78,False,Poor,1,31
668,France,Male,3,0.0,True,True,143954.99,False,Poor,2,29
669,Spain,Male,3,122549.64,True,True,56297.85,False,Good,1,46
670,France,Female,5,176099.13,True,True,8404.73,False,Fair,1,42
671,Germany,Female,3,122388.38,False,False,30020.09,False,Fair,2,48
672,France,Male,9,0.0,False,True,58137.42,False,Fair,2,42
673,France,Male,0,0.0,False,False,47472.68,False,Fair,1,26
674,Spain,Female,6,118879.35,True,True,19131.71,False,Fair,2,32
675,Spain,Male,5,0.0,True,True,187288.5,False,Poor,2,35
676,France,Female,5,0.0,True,True,17603.81,False,Poor,2,39
677,Spain,Female,4,88736.44,True,False,67020.03,False,Fair,2,38
678,Germany,Male,7,102703.62,False,True,147802.94,True,Good,1,45
679,Spain,Female,1,0.0,True,True,41610.62,False,Very Good,2,70
680,Spain,Female,3,0.0,True,False,44255.65,False,Good,2,38
681,France,Male,5,97318.25,False,True,78416.14,False,Poor,1,55
682,Spain,Male,5,128468.69,False,True,137254.55,False,Fair,1,58
683,Germany,Female,4,133432.59,False,True,151303.48,False,Fair,1,41
684,Germany,Female,8,141782.57,False,False,86333.63,False,Very Good,2,40
685,France,Male,9,135125.28,False,False,89801.9,False,Fair,1,24
686,Spain,Male,2,178820.91,False,False,29358.57,True,Fair,1,42
687,France,Female,2,112212.14,True,True,181600.72,False,Good,2,31
688,Germany,Female,5,126674.81,True,False,124118.71,True,Very Good,1,45
689,France,Female,7,136294.97,True,False,38867.46,True,Fair,1,51
690,France,Female,5,66392.64,True,False,31106.67,False,Fair,1,36
691,Germany,Male,1,122552.34,True,False,67611.36,False,Good,2,27
692,France,Male,1,76408.85,True,False,77837.63,False,Very Good,2,43
693,Germany,Male,8,145071.24,False,False,6078.46,False,Very Good,1,36
694,France,Male,6,0.0,True,True,177896.92,False,Fair,2,34
695,France,Female,2,109730.22,True,True,123882.73,False,Very Good,1,45
696,France,Male,6,0.0,True,True,15304.08,False,Fair,2,57
697,Spain,Male,1,64119.38,True,True,76569.64,True,Poor,1,62
698,Germany,Female,1,106138.33,True,True,120657.32,True,Poor,2,57
699,Spain,Male,2,0.0,True,True,16436.56,False,Very Good,2,36
700,Germany,Male,0,181656.51,True,True,107667.91,False,Very Good,1,33
701,France,Female,5,0.0,True,False,95611.47,False,Very Good,2,32
702,France,Male,7,95128.86,False,False,19799.26,False,Fair,1,30
703,Spain,Female,2,126615.94,False,True,123214.74,False,Fair,2,49
704,Spain,Male,1,0.0,False,True,71709.12,False,Poor,2,36
705,Germany,Male,2,76190.48,True,True,149066.14,False,Fair,2,36
706,Germany,Male,5,168286.81,True,False,20451.99,True,Very Good,3,40
707,Germany,Male,4,88109.81,True,True,32825.5,False,Fair,1,35
708,France,Male,4,0.0,True,False,6232.31,False,Fair,2,42
